3.253760000000000675e-07 2.575009999999999849e-14
3.256480000000001113e-07 2.435449999999999924e-14
3.259200000000000491e-07 2.320640000000000096e-14
3.261920000000000928e-07 2.244110000000000093e-14
3.264630000000001090e-07 2.223029999999999995e-14
3.267350000000000468e-07 2.253599999999999859e-14
3.270070000000000905e-07 2.382560000000000124e-14
3.272780000000001067e-07 2.472500000000000004e-14
3.275500000000000445e-07 2.516879999999999987e-14
3.278220000000000353e-07 2.525730000000000121e-14
3.280930000000001044e-07 2.491770000000000019e-14
3.283650000000000422e-07 2.560879999999999913e-14
3.286370000000000860e-07 2.593140000000000008e-14
3.289080000000001021e-07 2.527809999999999871e-14
3.291800000000000399e-07 2.478790000000000033e-14
3.294520000000000837e-07 2.509599999999999916e-14
3.297230000000000998e-07 2.622100000000000068e-14
3.299950000000000376e-07 2.698390000000000052e-14
3.302670000000000814e-07 2.774410000000000052e-14
3.305390000000000192e-07 2.782700000000000035e-14
3.308100000000000353e-07 2.709929999999999920e-14
3.310820000000000791e-07 2.689460000000000121e-14
3.313540000000001228e-07 2.650079999999999864e-14
3.316250000000000330e-07 2.624790000000000118e-14
3.318970000000000768e-07 2.647909999999999910e-14
3.321690000000001205e-07 2.630689999999999997e-14
3.324400000000000307e-07 2.708350000000000079e-14
3.327120000000000745e-07 2.742379999999999885e-14
3.329840000000001182e-07 2.820830000000000045e-14
3.332550000000000814e-07 2.934209999999999848e-14
3.335270000000000722e-07 2.952380000000000063e-14
3.337990000000000100e-07 3.019559999999999707e-14
3.340700000000000261e-07 3.148439999999999860e-14
3.343420000000000699e-07 3.215890000000000118e-14
3.346140000000000607e-07 3.281919999999999813e-14
3.348850000000000238e-07 3.384510000000000085e-14
3.351570000000000676e-07 3.538909999999999912e-14
3.354290000000001113e-07 3.751190000000000119e-14
3.357010000000000492e-07 3.946310000000000024e-14
3.359720000000000653e-07 4.123990000000000182e-14
3.362440000000001090e-07 4.291060000000000272e-14
3.365160000000000998e-07 4.356949999999999928e-14
3.367870000000000630e-07 4.328449999999999722e-14
3.370590000000001067e-07 4.369189999999999985e-14
3.373310000000000975e-07 4.371359999999999940e-14
3.376020000000000607e-07 4.244649999999999740e-14
3.378740000000000515e-07 4.185679999999999967e-14
3.381460000000000952e-07 4.172339999999999794e-14
3.384170000000000584e-07 4.111389999999999938e-14
3.386890000000000492e-07 4.057240000000000113e-14
3.389610000000000400e-07 4.064780000000000074e-14
3.392320000000001090e-07 4.089299999999999928e-14
3.395040000000000469e-07 4.121179999999999965e-14
3.397760000000000906e-07 4.151609999999999791e-14
3.400470000000000538e-07 4.154679999999999898e-14
3.403190000000000975e-07 4.150259999999999877e-14
3.405910000000000883e-07 4.152800000000000112e-14
3.408630000000000791e-07 4.161819999999999931e-14
3.411340000000000952e-07 4.166149999999999747e-14
3.414060000000000860e-07 4.198849999999999824e-14
3.416780000000000768e-07 4.289649999999999801e-14
3.419490000000000400e-07 4.330699999999999788e-14
3.422210000000000837e-07 4.357370000000000042e-14
3.424930000000000216e-07 4.436989999999999706e-14
3.427640000000000377e-07 4.424520000000000038e-14
3.430360000000000814e-07 4.395170000000000143e-14
3.433080000000000722e-07 4.434619999999999788e-14
3.435790000000000354e-07 4.483180000000000088e-14
3.438510000000001321e-07 4.451050000000000254e-14
3.441230000000000699e-07 4.357749999999999784e-14
3.443940000000000860e-07 4.314550000000000028e-14
3.446660000000000768e-07 4.310410000000000083e-14
3.449380000000000676e-07 4.242510000000000065e-14
3.452090000000000837e-07 4.175300000000000142e-14
3.454810000000000745e-07 4.227199999999999901e-14
3.457530000000001183e-07 4.336609999999999760e-14
3.460250000000000561e-07 4.403709999999999923e-14
3.462960000000000722e-07 4.454490000000000011e-14
3.465680000000000101e-07 4.542209999999999787e-14
3.468400000000000538e-07 4.677690000000000009e-14
3.471110000000001229e-07 4.749280000000000211e-14
3.473830000000000078e-07 4.815420000000000296e-14
3.476550000000001044e-07 4.891979999999999947e-14
3.479260000000001206e-07 4.933959999999999734e-14
3.481980000000000584e-07 4.978959999999999794e-14
3.484700000000000492e-07 5.014670000000000053e-14
3.487410000000000653e-07 4.984749999999999914e-14
3.490130000000001091e-07 4.931820000000000058e-14
3.492850000000000469e-07 4.936710000000000025e-14
3.495560000000000630e-07 4.968359999999999819e-14
3.498280000000001068e-07 4.964689999999999821e-14
3.501000000000000446e-07 4.980719999999999728e-14
3.503720000000000883e-07 5.077150000000000232e-14
3.506429999999999986e-07 5.238210000000000053e-14
3.509150000000000953e-07 5.301039999999999695e-14
3.511870000000000860e-07 5.306850000000000001e-14
3.514580000000000492e-07 5.332300000000000286e-14
3.517300000000000930e-07 5.418880000000000206e-14
3.520020000000000837e-07 5.493580000000000256e-14
3.522730000000000469e-07 5.466549999999999815e-14
3.525450000000000377e-07 5.514720000000000280e-14
3.528170000000000815e-07 5.585120000000000162e-14
3.530880000000000446e-07 5.601069999999999958e-14
3.533600000000000354e-07 5.635509999999999784e-14
3.536320000000001321e-07 5.646169999999999685e-14
3.539030000000000423e-07 5.629679999999999923e-14
3.541750000000000861e-07 5.661349999999999904e-14
3.544470000000000769e-07 5.720849999999999549e-14
3.547180000000000400e-07 5.800129999999999843e-14
3.549900000000000838e-07 5.838930000000000395e-14
3.552620000000000746e-07 5.870000000000000484e-14
3.555340000000000653e-07 5.913959999999999723e-14
3.558050000000000815e-07 5.992670000000000404e-14
3.560770000000000723e-07 6.055579999999999527e-14
3.563490000000000630e-07 6.071980000000000346e-14
3.566200000000000262e-07 6.112270000000000218e-14
3.568920000000001229e-07 6.134270000000000023e-14
3.571640000000000078e-07 6.129270000000000297e-14
3.574350000000000769e-07 6.109109999999999906e-14
3.577070000000001206e-07 6.073790000000000113e-14
3.579790000000000585e-07 6.079729999999999732e-14
3.582500000000001275e-07 6.108899999999999849e-14
3.585220000000000654e-07 6.119840000000000457e-14
3.587940000000000562e-07 6.159039999999999674e-14
3.590650000000001252e-07 6.237029999999999981e-14
3.593370000000000631e-07 6.324870000000000241e-14
3.596090000000000539e-07 6.337530000000000411e-14
3.598810000000000446e-07 6.393349999999999965e-14
3.601520000000001137e-07 6.416180000000000535e-14
3.604240000000000516e-07 6.376869999999999666e-14
3.606960000000000953e-07 6.368119999999999829e-14
3.609670000000001114e-07 6.347109999999999750e-14
3.612390000000000493e-07 6.259729999999999975e-14
3.615110000000000930e-07 6.164590000000000090e-14
3.617820000000001091e-07 6.071549999999999509e-14
3.620540000000000999e-07 6.005520000000000445e-14
3.623260000000000907e-07 5.968669999999999699e-14
3.625970000000000539e-07 5.911149999999999506e-14
3.628690000000000447e-07 5.871939999999999565e-14
3.631410000000000355e-07 5.891480000000000509e-14
3.634120000000001045e-07 5.902510000000000059e-14
3.636840000000000424e-07 5.904970000000000182e-14
3.639560000000000861e-07 5.945759999999999648e-14
3.642270000000001022e-07 5.982730000000000247e-14
3.644990000000000401e-07 5.990350000000000319e-14
3.647710000000000838e-07 5.945930000000000595e-14
3.650430000000000217e-07 5.900949999999999458e-14
3.653140000000000907e-07 5.860449999999999530e-14
3.655860000000000815e-07 5.773279999999999811e-14
3.658580000000000723e-07 5.740079999999999509e-14
3.661290000000000884e-07 5.691590000000000490e-14
3.664010000000000792e-07 5.629749999999999942e-14
3.666730000000000700e-07 5.594519999999999723e-14
3.669440000000000861e-07 5.571709999999999970e-14
3.672160000000000769e-07 5.524970000000000161e-14
3.674880000000000677e-07 5.436210000000000193e-14
3.677590000000000838e-07 5.369190000000000142e-14
3.680310000000000746e-07 5.350669999999999833e-14
3.683030000000001183e-07 5.331690000000000302e-14
3.685740000000000815e-07 5.307159999999999724e-14
3.688460000000000723e-07 5.246759999999999925e-14
3.691180000000000631e-07 5.149580000000000030e-14
3.693900000000001068e-07 5.029900000000000105e-14
3.696610000000000700e-07 4.874449999999999995e-14
3.699330000000000608e-07 4.711999999999999890e-14
3.702050000000001045e-07 4.548310000000000261e-14
3.704760000000000677e-07 4.397029999999999743e-14
3.707480000000000585e-07 4.279459999999999847e-14
3.710200000000000493e-07 4.140869999999999778e-14
3.712910000000000654e-07 4.019089999999999917e-14
3.715630000000000562e-07 3.928089999999999977e-14
3.718350000000000999e-07 3.833010000000000017e-14
3.721060000000000631e-07 3.750430000000000005e-14
3.723780000000000539e-07 3.705450000000000130e-14
3.726500000000000976e-07 3.690519999999999707e-14
3.729210000000000608e-07 3.655739999999999880e-14
3.731930000000000516e-07 3.656440000000000069e-14
3.734650000000000953e-07 3.663809999999999713e-14
3.737360000000000585e-07 3.669710000000000223e-14
3.740080000000000493e-07 3.668680000000000126e-14
3.742800000000000931e-07 3.673040000000000220e-14
3.745520000000000309e-07 3.732199999999999864e-14
3.748230000000000470e-07 3.801329999999999944e-14
3.750950000000000908e-07 3.860789999999999849e-14
3.753670000000000286e-07 3.940179999999999903e-14
3.756380000000000447e-07 4.066910000000000288e-14
3.759100000000000885e-07 4.212870000000000001e-14
3.761820000000000263e-07 4.365419999999999689e-14
3.764530000000000954e-07 4.509529999999999895e-14
3.767250000000000862e-07 4.583729999999999720e-14
3.769970000000000240e-07 4.583339999999999886e-14
3.772680000000000401e-07 4.558879999999999957e-14
3.775400000000000839e-07 4.529130000000000135e-14
3.778120000000000217e-07 4.480670000000000132e-14
3.780830000000000378e-07 4.412329999999999815e-14
3.783550000000000816e-07 4.396229999999999888e-14
3.786270000000000194e-07 4.353529999999999727e-14
3.788980000000000355e-07 4.301250000000000226e-14
3.791700000000000793e-07 4.302829999999999751e-14
3.794420000000000171e-07 4.285750000000000191e-14
3.797140000000001138e-07 4.270440000000000027e-14
3.799850000000000770e-07 4.298029999999999989e-14
3.802570000000000678e-07 4.322769999999999992e-14
3.805290000000001115e-07 4.317700000000000247e-14
3.808000000000000747e-07 4.327820000000000183e-14
3.810720000000000125e-07 4.319029999999999975e-14
3.813440000000001092e-07 4.290689999999999992e-14
3.816150000000001783e-07 4.298470000000000288e-14
3.818870000000000632e-07 4.275449999999999846e-14
3.821590000000001069e-07 4.270310000000000082e-14
3.824300000000001760e-07 4.265280000000000078e-14
3.827020000000000609e-07 4.244169999999999701e-14
3.829740000000001046e-07 4.261330000000000004e-14
3.832450000000000148e-07 4.294879999999999770e-14
3.835170000000000586e-07 4.340159999999999906e-14
3.837890000000001552e-07 4.415789999999999756e-14
3.840600000000000125e-07 4.498130000000000065e-14
3.843320000000001092e-07 4.583469999999999830e-14
3.846040000000001529e-07 4.697060000000000006e-14
3.848760000000000378e-07 4.807359999999999925e-14
3.851470000000001069e-07 4.896430000000000246e-14
3.854190000000001506e-07 4.984479999999999931e-14
3.856910000000000356e-07 5.078970000000000092e-14
3.859619999999999987e-07 5.194100000000000052e-14
3.862340000000001483e-07 5.332099999999999691e-14
3.865060000000000333e-07 5.475719999999999765e-14
3.867770000000000494e-07 5.644759999999999845e-14
3.870489999999999872e-07 5.834439999999999724e-14
3.873210000000000310e-07 6.003910000000000011e-14
3.875920000000000471e-07 6.154699999999999765e-14
3.878639999999999849e-07 6.299960000000000552e-14
3.881360000000000816e-07 6.474690000000000455e-14
3.884070000000000448e-07 6.613509999999999504e-14
3.886790000000000356e-07 6.711590000000000182e-14
3.889510000000000793e-07 6.823779999999999980e-14
3.892230000000001230e-07 6.905610000000000602e-14
3.894940000000000333e-07 6.961369999999999599e-14
3.897659999999999711e-07 7.014859999999999606e-14
3.900380000000001207e-07 7.031760000000000019e-14
3.903090000000000310e-07 7.032390000000000189e-14
3.905810000000000218e-07 7.052200000000000485e-14
3.908530000000000655e-07 7.056940000000000321e-14
3.911240000000000287e-07 7.077620000000000492e-14
3.913960000000000195e-07 7.171450000000000204e-14
3.916680000000000632e-07 7.212460000000000450e-14
3.919390000000001323e-07 7.210619999999999774e-14
3.922110000000000172e-07 7.354859999999999924e-14
3.924830000000000609e-07 7.497450000000000531e-14
3.927540000000001300e-07 7.650230000000000462e-14
3.930260000000000149e-07 7.786789999999999983e-14
3.932980000000000586e-07 7.951500000000000248e-14
3.935690000000001277e-07 8.095449999999999599e-14
3.938410000000000126e-07 8.246419999999999762e-14
3.941130000000001092e-07 8.365110000000000593e-14
3.943850000000000471e-07 8.420139999999999753e-14
3.946560000000000632e-07 8.479099999999999433e-14
3.949280000000001069e-07 8.586180000000000377e-14
3.952000000000000448e-07 8.749079999999999612e-14
3.954710000000000609e-07 8.872200000000000555e-14
3.957430000000001047e-07 8.878449999999999898e-14
3.960150000000000954e-07 8.841200000000000486e-14
3.962860000000000586e-07 8.752969999999999760e-14
3.965580000000001024e-07 8.642040000000000302e-14
3.968300000000001461e-07 8.546579999999999970e-14
3.971010000000000563e-07 8.451209999999999842e-14
3.973730000000001001e-07 8.401029999999999646e-14
3.976449999999999850e-07 8.292059999999999455e-14
3.979160000000000540e-07 8.140530000000000403e-14
3.981880000000001507e-07 8.055719999999999878e-14
3.984600000000000356e-07 7.987319999999999635e-14
3.987320000000000793e-07 7.877720000000000536e-14
3.990030000000001484e-07 7.787560000000000191e-14
3.992750000000000333e-07 7.722600000000000334e-14
3.995470000000000770e-07 7.632460000000000175e-14
3.998180000000001461e-07 7.541260000000000271e-14
4.000900000000000310e-07 7.460809999999999841e-14
4.003620000000000747e-07 7.350599999999999496e-14
4.006330000000001438e-07 7.224059999999999613e-14
4.009050000000000287e-07 7.117709999999999769e-14
4.011770000000000724e-07 7.027989999999999723e-14
4.014480000000001415e-07 6.947730000000000426e-14
4.017200000000000264e-07 6.875229999999999978e-14
4.019920000000001231e-07 6.826020000000000584e-14
4.022630000000001922e-07 6.793649999999999784e-14
4.025350000000000771e-07 6.761330000000000080e-14
4.028070000000001208e-07 6.727440000000000312e-14
4.030780000000000840e-07 6.703159999999999531e-14
4.033500000000000748e-07 6.708149999999999795e-14
4.036220000000001185e-07 6.711649999999999477e-14
4.038940000000001622e-07 6.736990000000000003e-14
4.041650000000000725e-07 6.838360000000000308e-14
4.044370000000001162e-07 6.945810000000000269e-14
4.047090000000001599e-07 7.035539999999999776e-14
4.049800000000000702e-07 7.162429999999999754e-14
4.052520000000001139e-07 7.322099999999999921e-14
4.055239999999999988e-07 7.508679999999999414e-14
4.057950000000000149e-07 7.674850000000000614e-14
4.060670000000000587e-07 7.872129999999999749e-14
4.063390000000000494e-07 8.063529999999999822e-14
4.066100000000000126e-07 8.211899999999999825e-14
4.068820000000000564e-07 8.348849999999999812e-14
4.071540000000000472e-07 8.463149999999999638e-14
4.074250000000000103e-07 8.575440000000000364e-14
4.076970000000000011e-07 8.666710000000000287e-14
4.079690000000000449e-07 8.754419999999999971e-14
4.082410000000000886e-07 8.809349999999999465e-14
4.085119999999999988e-07 8.822420000000000287e-14
4.087840000000000426e-07 8.852040000000000165e-14
4.090560000000000333e-07 8.873739999999999709e-14
4.093270000000001024e-07 8.898199999999999637e-14
4.095990000000000403e-07 8.914650000000000289e-14
4.098710000000000310e-07 8.973340000000000617e-14
4.101420000000001001e-07 9.038140000000000250e-14
4.104140000000000909e-07 9.069070000000000301e-14
4.106860000000000288e-07 9.130829999999999475e-14
4.109570000000000978e-07 9.192269999999999463e-14
4.112290000000001415e-07 9.260610000000000412e-14
4.115010000000000265e-07 9.303109999999999978e-14
4.117720000000000955e-07 9.287600000000000482e-14
4.120439999999999804e-07 9.277540000000000472e-14
4.123160000000000771e-07 9.272480000000000189e-14
4.125870000000001462e-07 9.230340000000000178e-14
4.128590000000001899e-07 9.179439999999999608e-14
4.131310000000000748e-07 9.124620000000000504e-14
4.134030000000000126e-07 9.018610000000000029e-14
4.136740000000000288e-07 8.891449999999999438e-14
4.139460000000000725e-07 8.798279999999999544e-14
4.142180000000001162e-07 8.716829999999999926e-14
4.144890000000001853e-07 8.659960000000000089e-14
4.147610000000000702e-07 8.568769999999999646e-14
4.150330000000001139e-07 8.519639999999999733e-14
4.153040000000000242e-07 8.492349999999999402e-14
4.155760000000000679e-07 8.464000000000000588e-14
4.158479999999999528e-07 8.453739999999999984e-14
4.161190000000000219e-07 8.418919999999999785e-14
4.163910000000001185e-07 8.388179999999999605e-14
4.166630000000001623e-07 8.361340000000000297e-14
4.169340000000000725e-07 8.324050000000000513e-14
4.172060000000001162e-07 8.262059999999999835e-14
4.174780000000000012e-07 8.175780000000000177e-14
4.177500000000000449e-07 8.097060000000000033e-14
4.180210000000001140e-07 8.033869999999999573e-14
4.182930000000001577e-07 7.979739999999999933e-14
4.185650000000000426e-07 7.925739999999999608e-14
4.188360000000001117e-07 7.879589999999999598e-14
4.191079999999999966e-07 7.859559999999999783e-14
4.193800000000000403e-07 7.873399999999999551e-14
4.196510000000001094e-07 7.848709999999999380e-14
4.199229999999999943e-07 7.788800000000000345e-14
4.201950000000000909e-07 7.767309999999999596e-14
4.204660000000000541e-07 7.758749999999999630e-14
4.207380000000000449e-07 7.735819999999999394e-14
4.210100000000000886e-07 7.667059999999999594e-14
4.212810000000000518e-07 7.542450000000000592e-14
4.215530000000000426e-07 7.416799999999999507e-14
4.218250000000000863e-07 7.312139999999999577e-14
4.220960000000000495e-07 7.206069999999999808e-14
4.223680000000000403e-07 7.107039999999999775e-14
4.226400000000000840e-07 7.033560000000000324e-14
4.229120000000001278e-07 7.000450000000000226e-14
4.231830000000000380e-07 7.004419999999999855e-14
4.234550000000000817e-07 6.997599999999999637e-14
4.237270000000001784e-07 6.988650000000000468e-14
4.239979999999999828e-07 6.967559999999999646e-14
4.242700000000000265e-07 6.913459999999999654e-14
4.245420000000001761e-07 6.872989999999999373e-14
4.248130000000001393e-07 6.779629999999999608e-14
4.250850000000001301e-07 6.680689999999999779e-14
4.253570000000000150e-07 6.598799999999999862e-14
4.256279999999999782e-07 6.521389999999999892e-14
4.259000000000000219e-07 6.465760000000000209e-14
4.261720000000001186e-07 6.394980000000000585e-14
4.264430000000001876e-07 6.313330000000000373e-14
4.267150000000000726e-07 6.249380000000000428e-14
4.269870000000000104e-07 6.185519999999999426e-14
4.272580000000000265e-07 6.123649999999999862e-14
4.275300000000000703e-07 6.046919999999999895e-14
4.278020000000001140e-07 5.971249999999999674e-14
4.280739999999999989e-07 5.911600000000000529e-14
4.283450000000000680e-07 5.838210000000000020e-14
4.286170000000001117e-07 5.782180000000000410e-14
4.288890000000001025e-07 5.714900000000000468e-14
4.291600000000000657e-07 5.647009999999999911e-14
4.294320000000001094e-07 5.563689999999999969e-14
4.297039999999999943e-07 5.459059999999999687e-14
4.299750000000000634e-07 5.366629999999999722e-14
4.302470000000001600e-07 5.274289999999999961e-14
4.305190000000000449e-07 5.201180000000000159e-14
4.307900000000001140e-07 5.148059999999999801e-14
4.310620000000001577e-07 5.093839999999999957e-14
4.313340000000000426e-07 5.069239999999999991e-14
4.316050000000001117e-07 5.082840000000000054e-14
4.318770000000001554e-07 5.099790000000000300e-14
4.321490000000000403e-07 5.129150000000000288e-14
4.324210000000000841e-07 5.184889999999999731e-14
4.326920000000001531e-07 5.230629999999999720e-14
4.329640000000000381e-07 5.287669999999999874e-14
4.332360000000000818e-07 5.357529999999999791e-14
4.335069999999999920e-07 5.450210000000000184e-14
4.337790000000000358e-07 5.535290000000000060e-14
4.340510000000001324e-07 5.588619999999999844e-14
4.343220000000002015e-07 5.625249999999999810e-14
4.345940000000000864e-07 5.642150000000000223e-14
4.348660000000001301e-07 5.633850000000000147e-14
4.351370000000000404e-07 5.623850000000000063e-14
4.354090000000000841e-07 5.627849999999999971e-14
4.356810000000001278e-07 5.637199999999999699e-14
4.359520000000001969e-07 5.634870000000000152e-14
4.362240000000000818e-07 5.625799999999999868e-14
4.364960000000001255e-07 5.638680000000000188e-14
4.367670000000000358e-07 5.662180000000000037e-14
4.370390000000000795e-07 5.668030000000000083e-14
4.373109999999999644e-07 5.663319999999999894e-14
4.375830000000000081e-07 5.635490000000000229e-14
4.378540000000000243e-07 5.621490000000000238e-14
4.381260000000001739e-07 5.626799999999999687e-14
4.383980000000000588e-07 5.597469999999999978e-14
4.386690000000000220e-07 5.554499999999999834e-14
4.389410000000001716e-07 5.538210000000000037e-14
4.392130000000000565e-07 5.518619999999999890e-14
4.394840000000000197e-07 5.503080000000000115e-14
4.397560000000000634e-07 5.481820000000000238e-14
4.400280000000000542e-07 5.451160000000000170e-14
4.402990000000000174e-07 5.418159999999999831e-14
4.405710000000001140e-07 5.389300000000000068e-14
4.408430000000000519e-07 5.378160000000000128e-14
4.411140000000000680e-07 5.359190000000000058e-14
4.413860000000000059e-07 5.326669999999999759e-14
4.416580000000000496e-07 5.276999999999999880e-14
4.419290000000000657e-07 5.252290000000000155e-14
4.422010000000001094e-07 5.217459999999999863e-14
4.424729999999999944e-07 5.165039999999999694e-14
4.427450000000001440e-07 5.147150000000000186e-14
4.430160000000001072e-07 5.129000000000000158e-14
4.432880000000000979e-07 5.112259999999999968e-14
4.435600000000000358e-07 5.098820000000000129e-14
4.438310000000001049e-07 5.091449999999999853e-14
4.441029999999999898e-07 5.108979999999999805e-14
4.443750000000000864e-07 5.129239999999999862e-14
4.446460000000001555e-07 5.146359999999999793e-14
4.449180000000001992e-07 5.178509999999999812e-14
4.451900000000000841e-07 5.220529999999999971e-14
4.454610000000001532e-07 5.271619999999999781e-14
4.457330000000000381e-07 5.325760000000000144e-14
4.460050000000000818e-07 5.383439999999999930e-14
4.462760000000001509e-07 5.470369999999999944e-14
4.465480000000000358e-07 5.579659999999999951e-14
4.468200000000000795e-07 5.677299999999999699e-14
4.470920000000001233e-07 5.761470000000000592e-14
4.473630000000000335e-07 5.828019999999999435e-14
4.476350000000000772e-07 5.928449999999999846e-14
4.479069999999999622e-07 6.025789999999999964e-14
4.481780000000000312e-07 6.064859999999999868e-14
4.484500000000001279e-07 6.104329999999999698e-14
4.487220000000001716e-07 6.151249999999999916e-14
4.489930000000000819e-07 6.196780000000000481e-14
4.492650000000001256e-07 6.238679999999999525e-14
4.495370000000000105e-07 6.272519999999999459e-14
4.498080000000000796e-07 6.316929999999999721e-14
4.500800000000001233e-07 6.345939999999999615e-14
4.503520000000001670e-07 6.357199999999999407e-14
4.506230000000000773e-07 6.387550000000000384e-14
4.508950000000001210e-07 6.400559999999999386e-14
4.511670000000000059e-07 6.410359999999999506e-14
4.514380000000000750e-07 6.410619999999999396e-14
4.517100000000001187e-07 6.445800000000000413e-14
4.519820000000000036e-07 6.471959999999999718e-14
4.522540000000001003e-07 6.485790000000000024e-14
4.525250000000001693e-07 6.509370000000000616e-14
4.527970000000000542e-07 6.530690000000000418e-14
4.530690000000000980e-07 6.549859999999999820e-14
4.533400000000000082e-07 6.560339999999999943e-14
4.536120000000000519e-07 6.551910000000000554e-14
4.538840000000000957e-07 6.541069999999999612e-14
4.541550000000001647e-07 6.535819999999999458e-14
4.544270000000002085e-07 6.516740000000000260e-14
4.546990000000000934e-07 6.492669999999999536e-14
4.549700000000000036e-07 6.473830000000000042e-14
4.552420000000000474e-07 6.434470000000000602e-14
4.555140000000000911e-07 6.417750000000000598e-14
4.557850000000001072e-07 6.399269999999999399e-14
4.560569999999999921e-07 6.371479999999999474e-14
4.563290000000001417e-07 6.342710000000000547e-14
4.566000000000001049e-07 6.344380000000000276e-14
4.568720000000000957e-07 6.336810000000000037e-14
4.571440000000001394e-07 6.326399999999999932e-14
4.574160000000000243e-07 6.321009999999999740e-14
4.576869999999999875e-07 6.341750000000000468e-14
4.579590000000000313e-07 6.358439999999999562e-14
4.582310000000001809e-07 6.367799999999999382e-14
4.585020000000001970e-07 6.387439999999999993e-14
4.587740000000000819e-07 6.387189999999999565e-14
4.590460000000000197e-07 6.392400000000000610e-14
4.593170000000001947e-07 6.429710000000000580e-14
4.595890000000000796e-07 6.449959999999999913e-14
4.598610000000000174e-07 6.473280000000000615e-14
4.601320000000000336e-07 6.496789999999999926e-14
4.604040000000000773e-07 6.505150000000000559e-14
4.606760000000000681e-07 6.505939999999999690e-14
4.609470000000001901e-07 6.509319999999999521e-14
4.612190000000000750e-07 6.535299999999999678e-14
4.614910000000001187e-07 6.544500000000000538e-14
4.617620000000000290e-07 6.544589999999999480e-14
4.620340000000000727e-07 6.535489999999999549e-14
4.623060000000001694e-07 6.506750000000000270e-14
4.625780000000000543e-07 6.481129999999999668e-14
4.628490000000001233e-07 6.453260000000000262e-14
4.631210000000001671e-07 6.410040000000000321e-14
4.633930000000000520e-07 6.362799999999999656e-14
4.636640000000001210e-07 6.307809999999999605e-14
4.639360000000000060e-07 6.240369999999999440e-14
4.642080000000000497e-07 6.158540000000000080e-14
4.644790000000001188e-07 6.063969999999999808e-14
4.647510000000001625e-07 5.963459999999999916e-14
4.650230000000000474e-07 5.867640000000000027e-14
